numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Donor(s)_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Library made from_Accessibility	Experiment date released_Accessibility	Project_Accessibility	Library fragmentation method_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	File download URL_Accessibility	File Status_Accessibility	s3_uri_Accessibility	File analysis title_Accessibility	File analysis status_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage_Accessibility	Biosample age_Accessibility	File accession_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Donor(s)_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library crosslinking method_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	File download URL_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	File analysis title_H3K27ac	File analysis status_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Biosample summary_H3K27ac	Biosample stage_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam	File accession_Accessibility bam
ID_1252	middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease_90_or_above_years_1_1_middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment_90_or_above_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF014VVM	bam	bam	unfiltered alignments	GRCh38	ENCSR124IMM	DNase-seq	/human-donors/ENCDO201EUI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF187VZY/, /files/ENCFF884HOA/, /files/ENCFF640UZF/, /files/ENCFF409PCK/, /files/ENCFF794EFX/	10091251124	ENCODE Processing Pipeline	7664c683d0f0d274a82caa77fc3fd8d4	https://www.encodeproject.org/files/ENCFF014VVM/@@download/ENCFF014VVM.bam	released	s3://encode-public/2020/09/25/2f088578-968b-4215-becd-de7042ea27fb/ENCFF014VVM.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released	low spot score			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease	adult	90 or above years	ENCFF071LLG	ENCSR776TJT	Histone ChIP-seq	/human-donors/ENCDO634UMA/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF498DAE/, /files/ENCFF350SPG/, /files/ENCFF735UQS/, /files/ENCFF110MCL/, /files/ENCFF982ZQZ/, /files/ENCFF229DOX/, /files/ENCFF624LRO/, /files/ENCFF371UOR/, /files/ENCFF360MFW/	2115848508	9ff2282098381078245dcb017bda927a	https://www.encodeproject.org/files/ENCFF071LLG/@@download/ENCFF071LLG.bam	released	s3://encode-public/2021/04/10/2f986dd4-55c5-424a-ba3b-ba996496c6a6/ENCFF071LLG.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment	adult	90 or above years	ENCFF071LLG	ENCFF014VVM
ID_1253	middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease_90_or_above_years_1_1_middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease_90_or_above_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF014VVM	bam	bam	unfiltered alignments	GRCh38	ENCSR124IMM	DNase-seq	/human-donors/ENCDO201EUI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF187VZY/, /files/ENCFF884HOA/, /files/ENCFF640UZF/, /files/ENCFF409PCK/, /files/ENCFF794EFX/	10091251124	ENCODE Processing Pipeline	7664c683d0f0d274a82caa77fc3fd8d4	https://www.encodeproject.org/files/ENCFF014VVM/@@download/ENCFF014VVM.bam	released	s3://encode-public/2020/09/25/2f088578-968b-4215-becd-de7042ea27fb/ENCFF014VVM.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released	low spot score			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease	adult	90 or above years	ENCFF022JBB	ENCSR927IOS	Histone ChIP-seq	/human-donors/ENCDO201EUI/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF814XUQ/, /files/ENCFF711ZXL/, /files/ENCFF691WNO/, /files/ENCFF962OYD/, /files/ENCFF796BIF/, /files/ENCFF271GKQ/, /files/ENCFF110MCL/, /files/ENCFF575CEV/, /files/ENCFF049FOW/	1941310118	86f2fb1ba323830088fc17f4f8f123a6	https://www.encodeproject.org/files/ENCFF022JBB/@@download/ENCFF022JBB.bam	released	s3://encode-public/2021/04/10/2401b423-59cd-4e0f-b960-77622d784227/ENCFF022JBB.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease	adult	90 or above years	ENCFF022JBB	ENCFF014VVM
ID_1254	middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease_90_or_above_years_1_1_middle_frontal_area_46_tissue_female_adult_(81_years)_with_Cognitive_impairment_81_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF014VVM	bam	bam	unfiltered alignments	GRCh38	ENCSR124IMM	DNase-seq	/human-donors/ENCDO201EUI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF187VZY/, /files/ENCFF884HOA/, /files/ENCFF640UZF/, /files/ENCFF409PCK/, /files/ENCFF794EFX/	10091251124	ENCODE Processing Pipeline	7664c683d0f0d274a82caa77fc3fd8d4	https://www.encodeproject.org/files/ENCFF014VVM/@@download/ENCFF014VVM.bam	released	s3://encode-public/2020/09/25/2f088578-968b-4215-becd-de7042ea27fb/ENCFF014VVM.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released	low spot score			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_Alzheimer's_disease	adult	90 or above years	ENCFF176VAR	ENCSR051QLZ	Histone ChIP-seq	/human-donors/ENCDO077CCP/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-06-24	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF071ALN/, /files/ENCFF292EEY/, /files/ENCFF668PVO/, /files/ENCFF110MCL/, /files/ENCFF559TOW/, /files/ENCFF351RVW/, /files/ENCFF206UCB/, /files/ENCFF779VNY/, /files/ENCFF821QGM/	2215454224	1089a1cd033451c261379bb5bccfc887	https://www.encodeproject.org/files/ENCFF176VAR/@@download/ENCFF176VAR.bam	released	s3://encode-public/2021/06/23/01e12890-7c5f-4de8-9eba-fc3cab4ff94d/ENCFF176VAR.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(81_years)_with_Cognitive_impairment	adult	81 years	ENCFF176VAR	ENCFF014VVM
ID_1255	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_male_adult_(86_years)_86_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF932FVV	ENCSR641QPH	Histone ChIP-seq	/human-donors/ENCDO666UNK/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF332TYO/, /files/ENCFF367XJN/, /files/ENCFF309SQP/, /files/ENCFF738YYY/, /files/ENCFF619OMV/, /files/ENCFF110MCL/, /files/ENCFF593TAY/, /files/ENCFF970YQD/, /files/ENCFF740JPK/	2522544534	282dfc300f4c362bd6900a211198e33b	https://www.encodeproject.org/files/ENCFF932FVV/@@download/ENCFF932FVV.bam	released	s3://encode-public/2021/04/10/4cd3f77d-eaa7-4695-96b7-2b140a316067/ENCFF932FVV.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_male_adult_(86_years)	adult	86 years	ENCFF932FVV	ENCFF542UZY
ID_1256	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_male_adult_(87_years)_with_Alzheimer's_disease,_Cognitive_impairment_87_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF777JWI	ENCSR067BGS	Histone ChIP-seq	/human-donors/ENCDO776JEI/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-06-24	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF803UNH/, /files/ENCFF526PUZ/, /files/ENCFF278AFG/, /files/ENCFF892KWC/, /files/ENCFF987XFD/, /files/ENCFF277IEF/, /files/ENCFF684TZW/, /files/ENCFF110MCL/, /files/ENCFF802GUY/	2148492816	1c8b6a5f71ae013e20ae7796b6c182db	https://www.encodeproject.org/files/ENCFF777JWI/@@download/ENCFF777JWI.bam	released	s3://encode-public/2021/06/23/7fcd9108-6442-48be-97e7-4256faaa05e5/ENCFF777JWI.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_male_adult_(87_years)_with_Alzheimer's_disease,_Cognitive_impairment	adult	87 years	ENCFF777JWI	ENCFF542UZY
ID_1257	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_male_adult_(87_years)_87_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF638KAU	ENCSR555HJT	Histone ChIP-seq	/human-donors/ENCDO203ASI/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF911MDY/, /files/ENCFF065CVA/, /files/ENCFF884CXC/, /files/ENCFF836GXC/, /files/ENCFF865ZYN/, /files/ENCFF901NND/, /files/ENCFF514HWS/, /files/ENCFF110MCL/, /files/ENCFF791NGT/	1925039850	4655435ac14782d54a32da9964821916	https://www.encodeproject.org/files/ENCFF638KAU/@@download/ENCFF638KAU.bam	released	s3://encode-public/2021/04/10/e5b9e23c-290d-4808-885a-232e8eb18982/ENCFF638KAU.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_male_adult_(87_years)	adult	87 years	ENCFF638KAU	ENCFF542UZY
ID_1258	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(89_years)_with_Alzheimer's_disease_89_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF177EVZ	ENCSR449AUD	Histone ChIP-seq	/human-donors/ENCDO830KFO/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-06-24	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF620QHQ/, /files/ENCFF886MAY/, /files/ENCFF842VSJ/, /files/ENCFF714SGL/, /files/ENCFF110MCL/, /files/ENCFF180CNR/, /files/ENCFF660YVS/, /files/ENCFF937QLR/, /files/ENCFF076ZHV/	2357857916	47519cdc7a425c6d6de5a8237b472dda	https://www.encodeproject.org/files/ENCFF177EVZ/@@download/ENCFF177EVZ.bam	released	s3://encode-public/2021/06/23/8de17328-486e-4fa7-8c60-b45aa5bb0077/ENCFF177EVZ.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(89_years)_with_Alzheimer's_disease	adult	89 years	ENCFF177EVZ	ENCFF542UZY
ID_1259	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(81_years)_with_Alzheimer's_disease_81_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF535BVG	ENCSR299EQJ	Histone ChIP-seq	/human-donors/ENCDO097MEH/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF880DRF/, /files/ENCFF756RBU/, /files/ENCFF372MKE/, /files/ENCFF846JYK/, /files/ENCFF491ONR/, /files/ENCFF303KED/, /files/ENCFF576ARB/, /files/ENCFF608BVO/, /files/ENCFF110MCL/	2024348150	224775c3c8d160d2edc5a2aa66e56187	https://www.encodeproject.org/files/ENCFF535BVG/@@download/ENCFF535BVG.bam	released	s3://encode-public/2021/04/10/d5c509ce-ff5d-4dd9-a53d-04db1686764b/ENCFF535BVG.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(81_years)_with_Alzheimer's_disease	adult	81 years	ENCFF535BVG	ENCFF542UZY
ID_1260	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment_90_or_above_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF864WAT	ENCSR251PPB	Histone ChIP-seq	/human-donors/ENCDO672KST/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF110MCL/, /files/ENCFF763UYX/, /files/ENCFF900MHT/, /files/ENCFF867SEH/, /files/ENCFF583BHP/, /files/ENCFF743CXP/, /files/ENCFF035PLN/, /files/ENCFF278QFD/, /files/ENCFF227IIY/	2041020775	660fb2714964db7201900acce987ffb4	https://www.encodeproject.org/files/ENCFF864WAT/@@download/ENCFF864WAT.bam	released	s3://encode-public/2021/04/10/e09ab392-33fe-48e7-aaf5-9835e41df967/ENCFF864WAT.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment	adult	90 or above years	ENCFF864WAT	ENCFF542UZY
ID_1261	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment_90_or_above_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF890ZEQ	ENCSR524MPL	Histone ChIP-seq	/human-donors/ENCDO660TGP/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF110MCL/, /files/ENCFF320JEV/, /files/ENCFF677RRL/, /files/ENCFF467IAB/, /files/ENCFF810NXD/, /files/ENCFF248SFI/, /files/ENCFF215JOA/, /files/ENCFF783YYZ/, /files/ENCFF821RSS/	4087881794	fde2723ab9526237256c089d3f74eb14	https://www.encodeproject.org/files/ENCFF890ZEQ/@@download/ENCFF890ZEQ.bam	released	s3://encode-public/2021/04/10/422a9b70-d845-45c1-a6b3-ca3c054a2f6f/ENCFF890ZEQ.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment	adult	90 or above years	ENCFF890ZEQ	ENCFF542UZY
ID_1262	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_male_adult_(78_years)_78_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF529VDE	ENCSR025KPY	Histone ChIP-seq	/human-donors/ENCDO623FPG/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF321YNX/, /files/ENCFF486XHI/, /files/ENCFF704WYD/, /files/ENCFF110MCL/, /files/ENCFF342DQI/, /files/ENCFF370QTQ/, /files/ENCFF720MXI/, /files/ENCFF500QGP/, /files/ENCFF353KDD/	3058914350	c202e34c6fe356f3810c183c03b1a07f	https://www.encodeproject.org/files/ENCFF529VDE/@@download/ENCFF529VDE.bam	released	s3://encode-public/2021/04/10/807541e6-b259-468a-924c-5359a8fccce2/ENCFF529VDE.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_male_adult_(78_years)	adult	78 years	ENCFF529VDE	ENCFF542UZY
ID_1263	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(83_years)_with_mild_cognitive_impairment_83_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF633MNX	ENCSR855NCG	Histone ChIP-seq	/human-donors/ENCDO832DBZ/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-05-06	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF360APZ/, /files/ENCFF166TUA/, /files/ENCFF364QUP/, /files/ENCFF439NNM/, /files/ENCFF110MCL/, /files/ENCFF814TTD/, /files/ENCFF795MAB/, /files/ENCFF019BHE/, /files/ENCFF223LZK/	2279722515	51007325b6b12f998a298069d9ea2902	https://www.encodeproject.org/files/ENCFF633MNX/@@download/ENCFF633MNX.bam	released	s3://encode-public/2021/04/10/45e6d393-3338-4d1d-851b-0ed888c1b9b2/ENCFF633MNX.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(83_years)_with_mild_cognitive_impairment	adult	83 years	ENCFF633MNX	ENCFF542UZY
ID_1264	middle_frontal_area_46_tissue_female_adult_(89_years)_89_years_1_1_middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment_90_or_above_years_1_1,_1_2	<NA>_<NA>_<NA>	ENCFF542UZY	bam	bam	unfiltered alignments	GRCh38	ENCSR686LOE	DNase-seq	/human-donors/ENCDO707TUE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens				DNA	2020-09-28	ENCODE		1	1_1	76	single-ended	/files/ENCFF886YEW/, /files/ENCFF454SJR/, /files/ENCFF242XLJ/, /files/ENCFF142UMV/, /files/ENCFF949TAC/, /files/ENCFF884HOA/, /files/ENCFF226NGR/	11934137280	ENCODE Processing Pipeline	1a3e7fed94715765969cac6cda62cb1a	https://www.encodeproject.org/files/ENCFF542UZY/@@download/ENCFF542UZY.bam	released	s3://encode-public/2020/09/25/84f45581-e83d-4ccf-ad6f-a1ad1323dd0b/ENCFF542UZY.bam	ENCODE4 v3.0.0-alpha.2 GRCh38	released				middle_frontal_area_46_tissue_female_adult_(89_years)	adult	89 years	ENCFF678PNK	ENCSR681ELN	Histone ChIP-seq	/human-donors/ENCDO915WZE/	UBERON:0006483	tissue	H3K27ac-human	DNA		2021-06-24	ENCODE		200-600	1	1_1, 1_2	76	single-ended	/files/ENCFF267QRE/, /files/ENCFF110MCL/, /files/ENCFF057DJW/, /files/ENCFF258NTU/, /files/ENCFF515KWE/, /files/ENCFF318DFQ/, /files/ENCFF081KIC/, /files/ENCFF492AHD/, /files/ENCFF809GGD/	1729524636	5d9b0df24a5031cebe327b71c5bd7282	https://www.encodeproject.org/files/ENCFF678PNK/@@download/ENCFF678PNK.bam	released	s3://encode-public/2021/06/23/e5b4e1b3-0b22-4681-98c6-1b70a0326665/ENCFF678PNK.bam	ENCODE4 v1.8.0 GRCh38	released			middle_frontal_area_46_tissue_female_adult_(90_or_above_years)_with_mild_cognitive_impairment	adult	90 or above years	ENCFF678PNK	ENCFF542UZY
